"Station Name","BRANDON A"
"Province","MANITOBA"
"Latitude","49.91"
"Longitude","-99.95"
"Elevation","409.30"
"Climate Identifier","5010481"
"WMO Identifier","71140"
"TC Identifier","YBR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-09-01 00:00","2017","09","01","00:00","‡","20.8","","17.3","","80","","18","","18","","24.1","","96.21","","26","","","","Cloudy"
"2017-09-01 01:00","2017","09","01","01:00","‡","20.8","","17.2","","80","","17","","27","","24.1","","96.15","","26","","","","NA"
"2017-09-01 02:00","2017","09","01","02:00","‡","20.0","","16.9","","83","","17","","25","","24.1","","96.09","","25","","","","NA"
"2017-09-01 03:00","2017","09","01","03:00","‡","19.4","","16.9","","85","","16","","19","","24.1","","96.07","","","","","","Cloudy"
"2017-09-01 04:00","2017","09","01","04:00","‡","19.2","","17.2","","88","","19","","13","","24.1","","96.08","","","","","","Thunderstorms"
"2017-09-01 05:00","2017","09","01","05:00","‡","18.8","","17.8","","93","","17","","13","","24.1","","96.05","","","","","","NA"
"2017-09-01 06:00","2017","09","01","06:00","‡","18.9","","17.9","","94","","16","","13","","16.1","","96.04","","","","","","Mostly Cloudy"
"2017-09-01 07:00","2017","09","01","07:00","‡","18.3","","17.7","","96","","18","","14","","24.1","","96.03","","","","","","NA"
"2017-09-01 08:00","2017","09","01","08:00","‡","19.9","","17.8","","88","","20","","18","","24.1","","96.01","","","","","","NA"
"2017-09-01 09:00","2017","09","01","09:00","‡","20.6","","18.2","","86","","23","","19","","24.1","","96.02","","27","","","","Cloudy"
"2017-09-01 10:00","2017","09","01","10:00","‡","19.6","","16.7","","83","","27","","26","","24.1","","96.02","","","","","","NA"
"2017-09-01 11:00","2017","09","01","11:00","‡","21.6","","16.8","","74","","28","","20","","24.1","","96.04","","27","","","","NA"
"2017-09-01 12:00","2017","09","01","12:00","‡","24.3","","16.2","","60","","31","","30","","19.3","","96.04","","29","","","","Mainly Clear"
"2017-09-01 13:00","2017","09","01","13:00","‡","25.3","","13.3","","47","","32","","36","","24.1","","96.08","","28","","","","NA"
"2017-09-01 14:00","2017","09","01","14:00","‡","25.5","","13.2","","46","","31","","32","","19.3","","96.10","","28","","","","NA"
"2017-09-01 15:00","2017","09","01","15:00","‡","26.4","","8.0","","31","","31","","28","","24.1","","96.10","","27","","","","Mainly Clear"
"2017-09-01 16:00","2017","09","01","16:00","‡","26.1","","7.9","","31","","33","","32","","24.1","","96.13","","26","","","","NA"
"2017-09-01 17:00","2017","09","01","17:00","‡","25.9","","4.7","","25","","30","","32","","24.1","","96.17","","25","","","","NA"
"2017-09-01 18:00","2017","09","01","18:00","‡","24.0","","4.7","","28","","32","","28","","24.1","","96.19","","","","","","Mostly Cloudy"
"2017-09-01 19:00","2017","09","01","19:00","‡","21.8","","7.2","","38","","32","","17","","24.1","","96.26","","","","","","NA"
"2017-09-01 20:00","2017","09","01","20:00","‡","17.0","","8.3","","56","","30","","14","","24.1","","96.30","","","","","","NA"
"2017-09-01 21:00","2017","09","01","21:00","‡","13.4","","7.9","","69","","29","","14","","24.1","","96.35","","","","","","Mainly Clear"
"2017-09-01 22:00","2017","09","01","22:00","‡","11.7","","8.2","","79","","30","","13","","24.1","","96.37","","","","","","NA"
"2017-09-01 23:00","2017","09","01","23:00","‡","11.5","","8.6","","82","","29","","7","","24.1","","96.41","","","","","","NA"
"2017-09-02 00:00","2017","09","02","00:00","‡","13.3","","8.5","","72","","28","","16","","24.1","","96.43","","","","","","Mostly Cloudy"
"2017-09-02 01:00","2017","09","02","01:00","‡","11.7","","8.1","","79","","28","","14","","24.1","","96.46","","","","","","NA"
"2017-09-02 02:00","2017","09","02","02:00","‡","11.1","","8.3","","83","","28","","12","","24.1","","96.49","","","","","","NA"
"2017-09-02 03:00","2017","09","02","03:00","‡","12.4","","8.3","","76","","27","","14","","24.1","","96.49","","","","","","Cloudy"
"2017-09-02 04:00","2017","09","02","04:00","‡","12.4","","8.1","","75","","27","","15","","24.1","","96.51","","","","","","NA"
"2017-09-02 05:00","2017","09","02","05:00","‡","11.2","","7.7","","79","","29","","14","","24.1","","96.54","","","","","","NA"
"2017-09-02 06:00","2017","09","02","06:00","‡","9.8","","6.9","","82","","27","","14","","24.1","","96.58","","","","","","Mainly Clear"
"2017-09-02 07:00","2017","09","02","07:00","‡","9.8","","7.2","","83","","27","","12","","24.1","","96.63","","","","","","NA"
"2017-09-02 08:00","2017","09","02","08:00","‡","14.4","","7.9","","65","","29","","17","","24.1","","96.64","","","","","","NA"
"2017-09-02 09:00","2017","09","02","09:00","‡","17.4","","8.2","","54","","27","","19","","24.1","","96.65","","","","","","Mainly Clear"
"2017-09-02 10:00","2017","09","02","10:00","‡","20.2","","8.9","","48","","27","","18","","24.1","","96.64","","","","","","NA"
"2017-09-02 11:00","2017","09","02","11:00","‡","23.0","","7.6","","37","","28","","21","","24.1","","96.61","","","","","","NA"
"2017-09-02 12:00","2017","09","02","12:00","‡","24.2","","5.9","","30","","29","","35","","24.1","","96.57","","","","","","Mainly Clear"
"2017-09-02 13:00","2017","09","02","13:00","‡","25.2","","6.4","","29","","30","","29","","19.3","","96.53","","25","","","","NA"
"2017-09-02 14:00","2017","09","02","14:00","‡","26.1","","5.0","","25","","28","","28","","24.1","","96.46","","25","","","","NA"
"2017-09-02 15:00","2017","09","02","15:00","‡","26.1","","4.4","","24","","31","","30","","24.1","","96.42","","25","","","","Mainly Clear"
"2017-09-02 16:00","2017","09","02","16:00","‡","26.4","","4.9","","25","","32","","28","","24.1","","96.38","","26","","","","NA"
"2017-09-02 17:00","2017","09","02","17:00","‡","25.9","","4.2","","24","","31","","29","","24.1","","96.37","","25","","","","NA"
"2017-09-02 18:00","2017","09","02","18:00","‡","24.7","","5.8","","29","","32","","14","","24.1","","96.35","","","","","","Mainly Clear"
"2017-09-02 19:00","2017","09","02","19:00","‡","20.3","","6.2","","39","","27","","8","","24.1","","96.31","","","","","","NA"
"2017-09-02 20:00","2017","09","02","20:00","‡","16.9","","7.0","","52","","22","","5","","24.1","","96.30","","","","","","NA"
"2017-09-02 21:00","2017","09","02","21:00","‡","15.7","","7.6","","58","","24","","7","","24.1","","96.30","","","","","","Mostly Cloudy"
"2017-09-02 22:00","2017","09","02","22:00","‡","14.1","","9.1","","72","","28","","4","","24.1","","96.29","","","","","","NA"
"2017-09-02 23:00","2017","09","02","23:00","‡","11.5","","8.9","","84","","27","","5","","24.1","","96.28","","","","","","NA"
"2017-09-03 00:00","2017","09","03","00:00","‡","12.7","","9.6","","81","","31","","7","","24.1","","96.28","","","","","","Cloudy"
"2017-09-03 01:00","2017","09","03","01:00","‡","13.0","","9.7","","80","","30","","9","","24.1","","96.25","","","","","","NA"
"2017-09-03 02:00","2017","09","03","02:00","‡","11.8","","9.2","","84","","30","","8","","24.1","","96.21","","","","","","NA"
"2017-09-03 03:00","2017","09","03","03:00","‡","12.2","","8.3","","77","","30","","6","","24.1","","96.19","","","","","","Cloudy"
"2017-09-03 04:00","2017","09","03","04:00","‡","10.3","","7.6","","84","","27","","5","","24.1","","96.16","","","","","","NA"
"2017-09-03 05:00","2017","09","03","05:00","‡","10.5","","7.9","","84","","14","","4","","24.1","","96.09","","","","","","NA"
"2017-09-03 06:00","2017","09","03","06:00","‡","10.0","","7.0","","82","","7","","6","","24.1","","96.10","","","","","","Mainly Clear"
"2017-09-03 07:00","2017","09","03","07:00","‡","10.4","","8.2","","86","","34","","4","","24.1","","96.08","","","","","","NA"
"2017-09-03 08:00","2017","09","03","08:00","‡","16.3","","9.9","","65","","4","","7","","24.1","","96.07","","","","","","NA"
"2017-09-03 09:00","2017","09","03","09:00","‡","20.5","","8.9","","47","","36","","1","","24.1","","96.05","","","","","","Mainly Clear"
"2017-09-03 10:00","2017","09","03","10:00","‡","23.9","","10.2","","42","","12","","5","","24.1","","96.02","","25","","","","NA"
"2017-09-03 11:00","2017","09","03","11:00","‡","25.7","","7.7","","31","","2","","22","","24.1","","96.03","","26","","","","NA"
"2017-09-03 12:00","2017","09","03","12:00","‡","25.4","","8.1","","33","","2","","28","","24.1","","96.12","","26","","","","Mostly Cloudy"
"2017-09-03 13:00","2017","09","03","13:00","‡","26.2","","8.7","","33","","36","","29","","24.1","","96.12","","27","","","","NA"
"2017-09-03 14:00","2017","09","03","14:00","‡","25.6","","9.9","","37","","35","","31","","24.1","","96.19","","27","","","","NA"
"2017-09-03 15:00","2017","09","03","15:00","‡","24.2","","10.1","","40","","32","","35","","24.1","","96.25","","26","","","","Mainly Clear"
"2017-09-03 16:00","2017","09","03","16:00","‡","24.1","","9.6","","39","","33","","34","","24.1","","96.26","","25","","","","NA"
"2017-09-03 17:00","2017","09","03","17:00","‡","24.0","","9.7","","40","","32","","31","","24.1","","96.28","","25","","","","NA"
"2017-09-03 18:00","2017","09","03","18:00","‡","22.1","","9.0","","43","","34","","23","","24.1","","96.30","","","","","","Mostly Cloudy"
"2017-09-03 19:00","2017","09","03","19:00","‡","19.8","","8.8","","49","","33","","16","","24.1","","96.33","","","","","","NA"
"2017-09-03 20:00","2017","09","03","20:00","‡","14.7","","8.3","","65","","32","","8","","24.1","","96.40","","","","","","NA"
"2017-09-03 21:00","2017","09","03","21:00","‡","12.0","","7.7","","75","","33","","13","","24.1","","96.45","","","","","","Mainly Clear"
"2017-09-03 22:00","2017","09","03","22:00","‡","11.6","","8.2","","80","","31","","15","","24.1","","96.46","","","","","","NA"
"2017-09-03 23:00","2017","09","03","23:00","‡","10.7","","8.0","","83","","31","","15","","24.1","","96.50","","","","","","NA"
"2017-09-04 00:00","2017","09","04","00:00","‡","10.8","","8.3","","85","","29","","12","","24.1","","96.52","","","","","","Cloudy"
"2017-09-04 01:00","2017","09","04","01:00","‡","11.6","","8.7","","83","","29","","13","","24.1","","96.55","","","","","","NA"
"2017-09-04 02:00","2017","09","04","02:00","‡","12.1","","8.6","","79","","30","","14","","24.1","","96.52","","","","","","NA"
"2017-09-04 03:00","2017","09","04","03:00","‡","10.8","","8.0","","83","","30","","14","","24.1","","96.55","","","","","","Mostly Cloudy"
"2017-09-04 04:00","2017","09","04","04:00","‡","10.7","","7.4","","80","","32","","16","","24.1","","96.58","","","","","","NA"
"2017-09-04 05:00","2017","09","04","05:00","‡","9.4","","6.8","","84","","29","","18","","24.1","","96.60","","","","","","NA"
"2017-09-04 06:00","2017","09","04","06:00","‡","10.3","","7.4","","82","","29","","14","","24.1","","96.64","","","","","","Mostly Cloudy"
"2017-09-04 07:00","2017","09","04","07:00","‡","12.5","","7.4","","71","","31","","21","","24.1","","96.72","","","","","","NA"
"2017-09-04 08:00","2017","09","04","08:00","‡","14.6","","7.5","","62","","32","","32","","24.1","","96.76","","","","","","NA"
"2017-09-04 09:00","2017","09","04","09:00","‡","15.4","","7.5","","59","","32","","28","","24.1","","96.79","","","","","","Mostly Cloudy"
"2017-09-04 10:00","2017","09","04","10:00","‡","18.1","","6.8","","47","","32","","35","","24.1","","96.80","","","","","","NA"
"2017-09-04 11:00","2017","09","04","11:00","‡","18.4","","6.3","","45","","33","","40","","24.1","","96.80","","","","","","NA"
"2017-09-04 12:00","2017","09","04","12:00","‡","19.5","","5.3","","39","","32","","44","","24.1","","96.81","","","","","","Mostly Cloudy"
"2017-09-04 13:00","2017","09","04","13:00","‡","18.5","","4.5","","39","","33","","42","","24.1","","96.82","","","","","","NA"
"2017-09-04 14:00","2017","09","04","14:00","‡","18.9","","4.8","","39","","33","","40","","24.1","","96.84","","","","","","NA"
"2017-09-04 15:00","2017","09","04","15:00","‡","18.1","","5.2","","43","","34","","40","","24.1","","96.86","","","","","","Mostly Cloudy"
"2017-09-04 16:00","2017","09","04","16:00","‡","19.3","","4.9","","38","","34","","43","","24.1","","96.91","","","","","","NA"
"2017-09-04 17:00","2017","09","04","17:00","‡","17.9","","2.2","","34","","33","","37","","24.1","","96.96","","","","","","NA"
"2017-09-04 18:00","2017","09","04","18:00","‡","17.1","","1.7","","35","","34","","32","","24.1","","97.01","","","","","","Mainly Clear"
"2017-09-04 19:00","2017","09","04","19:00","‡","15.3","","0.6","","36","","33","","21","","24.1","","97.03","","","","","","NA"
"2017-09-04 20:00","2017","09","04","20:00","‡","10.7","","0.7","","50","","32","","16","","24.1","","97.10","","","","","","NA"
"2017-09-04 21:00","2017","09","04","21:00","‡","9.0","","1.9","","61","","30","","15","","24.1","","97.16","","","","","","Mainly Clear"
"2017-09-04 22:00","2017","09","04","22:00","‡","9.2","","3.9","","69","","30","","16","","24.1","","97.19","","","","","","NA"
"2017-09-04 23:00","2017","09","04","23:00","‡","7.6","","4.2","","79","","30","","14","","24.1","","97.23","","","","","","NA"
"2017-09-05 00:00","2017","09","05","00:00","‡","6.4","","4.0","","84","","29","","13","","24.1","","97.26","","","","","","Mainly Clear"
"2017-09-05 01:00","2017","09","05","01:00","‡","6.7","","4.8","","87","","29","","17","","24.1","","97.28","","","","","","NA"
"2017-09-05 02:00","2017","09","05","02:00","‡","7.0","","5.0","","87","","31","","17","","24.1","","97.30","","","","","","NA"
"2017-09-05 03:00","2017","09","05","03:00","‡","5.8","","4.4","","91","","30","","15","","24.1","","97.34","","","","","","Clear"
"2017-09-05 04:00","2017","09","05","04:00","‡","5.8","","4.6","","92","","31","","14","","24.1","","97.37","","","","","","NA"
"2017-09-05 05:00","2017","09","05","05:00","‡","6.2","","5.0","","92","","31","","15","","24.1","","97.41","","","","","","NA"
"2017-09-05 06:00","2017","09","05","06:00","‡","7.8","","6.0","","88","","31","","16","","24.1","","97.44","","","","","","Mostly Cloudy"
"2017-09-05 07:00","2017","09","05","07:00","‡","9.4","","6.6","","83","","32","","17","","24.1","","97.48","","","","","","NA"
"2017-09-05 08:00","2017","09","05","08:00","‡","10.9","","6.4","","74","","33","","20","","24.1","","97.50","","","","","","NA"
"2017-09-05 09:00","2017","09","05","09:00","‡","13.6","","7.1","","65","","35","","25","","24.1","","97.54","","","","","","Mostly Cloudy"
"2017-09-05 10:00","2017","09","05","10:00","‡","14.8","","6.8","","58","","35","","24","","24.1","","97.54","","","","","","NA"
"2017-09-05 11:00","2017","09","05","11:00","‡","16.6","","5.7","","48","","35","","22","","24.1","","97.52","","","","","","NA"
"2017-09-05 12:00","2017","09","05","12:00","‡","16.7","","3.9","","42","","34","","26","","24.1","","97.52","","","","","","Cloudy"
"2017-09-05 13:00","2017","09","05","13:00","‡","17.2","","3.2","","39","","35","","29","","24.1","","97.50","","","","","","NA"
"2017-09-05 14:00","2017","09","05","14:00","‡","18.0","","3.5","","38","","34","","31","","24.1","","97.44","","","","","","NA"
"2017-09-05 15:00","2017","09","05","15:00","‡","17.9","","4.2","","40","","32","","17","","24.1","","97.42","","","","","","Mostly Cloudy"
"2017-09-05 16:00","2017","09","05","16:00","‡","18.7","","3.0","","35","","32","","29","","24.1","","97.38","","","","","","NA"
"2017-09-05 17:00","2017","09","05","17:00","‡","17.2","","3.3","","39","","34","","22","","24.1","","97.37","","","","","","NA"
"2017-09-05 18:00","2017","09","05","18:00","‡","17.8","","2.8","","36","","33","","19","","24.1","","97.34","","","","","","Mostly Cloudy"
"2017-09-05 19:00","2017","09","05","19:00","‡","13.9","","3.7","","50","","34","","6","","24.1","","97.34","","","","","","NA"
"2017-09-05 20:00","2017","09","05","20:00","‡","9.0","","3.4","","68","","34","","8","","24.1","","97.36","","","","","","NA"
"2017-09-05 21:00","2017","09","05","21:00","‡","8.0","","3.2","","72","","5","","5","","24.1","","97.38","","","","","","Mainly Clear"
"2017-09-05 22:00","2017","09","05","22:00","‡","5.4","","2.2","","80","","36","","7","","24.1","","97.38","","","","","","NA"
"2017-09-05 23:00","2017","09","05","23:00","‡","5.1","","2.2","","81","","1","","5","","24.1","","97.37","","","","","","NA"
"2017-09-06 00:00","2017","09","06","00:00","‡","5.6","","3.5","","86","","34","","7","","24.1","","97.37","","","","","","Mostly Cloudy"
"2017-09-06 01:00","2017","09","06","01:00","‡","7.1","","4.8","","85","","31","","5","","24.1","","97.37","","","","","","NA"
"2017-09-06 02:00","2017","09","06","02:00","‡","7.7","","5.5","","86","","32","","5","","24.1","","97.35","","","","","","NA"
"2017-09-06 03:00","2017","09","06","03:00","‡","8.0","","5.6","","84","","36","","2","","24.1","","97.31","","","","","","Mostly Cloudy"
"2017-09-06 04:00","2017","09","06","04:00","‡","8.4","","5.7","","83","","9","","5","","24.1","","97.28","","","","","","NA"
"2017-09-06 05:00","2017","09","06","05:00","‡","8.0","","5.3","","83","","18","","4","","24.1","","97.30","","","","","","NA"
"2017-09-06 06:00","2017","09","06","06:00","‡","6.9","","4.7","","86","","23","","4","","24.1","","97.29","","","","","","Mostly Cloudy"
"2017-09-06 07:00","2017","09","06","07:00","‡","7.7","","5.7","","87","","36","","2","","24.1","","97.26","","","","","","NA"
"2017-09-06 08:00","2017","09","06","08:00","‡","10.4","","7.0","","79","","28","","7","","24.1","","97.25","","","","","","NA"
"2017-09-06 09:00","2017","09","06","09:00","‡","13.8","","7.1","","63","","28","","6","","24.1","","97.22","","","","","","Mostly Cloudy"
"2017-09-06 10:00","2017","09","06","10:00","‡","18.1","","5.8","","44","","31","","9","","24.1","","97.21","","","","","","NA"
"2017-09-06 11:00","2017","09","06","11:00","‡","19.4","","4.2","","36","","30","","12","","24.1","","97.17","","","","","","NA"
"2017-09-06 12:00","2017","09","06","12:00","‡","21.3","","4.3","","33","","30","","16","","24.1","","97.10","","","","","","Mostly Cloudy"
"2017-09-06 13:00","2017","09","06","13:00","‡","21.3","","4.6","","33","","33","","14","","24.1","","97.03","","","","","","NA"
"2017-09-06 14:00","2017","09","06","14:00","‡","23.4","","4.5","","29","","26","","15","","24.1","","96.93","","","","","","NA"
"2017-09-06 15:00","2017","09","06","15:00","‡","23.5","","2.6","","25","","26","","13","","24.1","","96.87","","","","","","Mostly Cloudy"
"2017-09-06 16:00","2017","09","06","16:00","‡","23.9","","3.5","","26","","29","","16","","24.1","","96.83","","","","","","NA"
"2017-09-06 17:00","2017","09","06","17:00","‡","24.0","","3.7","","26","","29","","14","","24.1","","96.78","","","","","","NA"
"2017-09-06 18:00","2017","09","06","18:00","‡","23.2","","4.0","","28","","27","","10","","24.1","","96.72","","","","","","Mostly Cloudy"
"2017-09-06 19:00","2017","09","06","19:00","‡","18.2","","4.9","","41","","23","","9","","24.1","","96.69","","","","","","NA"
"2017-09-06 20:00","2017","09","06","20:00","‡","14.3","","5.7","","56","","22","","12","","24.1","","96.69","","","","","","NA"
"2017-09-06 21:00","2017","09","06","21:00","‡","13.8","","5.7","","58","","22","","14","","24.1","","96.67","","","","","","Mainly Clear"
"2017-09-06 22:00","2017","09","06","22:00","‡","11.6","","5.4","","65","","23","","15","","24.1","","96.64","","","","","","NA"
"2017-09-06 23:00","2017","09","06","23:00","‡","12.2","","5.3","","63","","24","","17","","24.1","","96.57","","","","","","NA"
"2017-09-07 00:00","2017","09","07","00:00","‡","9.5","","4.8","","73","","31","","7","","24.1","","96.58","","","","","","Mostly Cloudy"
"2017-09-07 01:00","2017","09","07","01:00","‡","7.4","","4.5","","82","","28","","16","","24.1","","96.55","","","","","","NA"
"2017-09-07 02:00","2017","09","07","02:00","‡","8.4","","5.0","","79","","28","","14","","24.1","","96.54","","","","","","NA"
"2017-09-07 03:00","2017","09","07","03:00","‡","7.7","","4.7","","81","","27","","12","","24.1","","96.52","","","","","","Mainly Clear"
"2017-09-07 04:00","2017","09","07","04:00","‡","7.2","","4.6","","84","","29","","13","","24.1","","96.50","","","","","","NA"
"2017-09-07 05:00","2017","09","07","05:00","‡","6.2","","3.9","","85","","29","","13","","24.1","","96.49","","","","","","NA"
"2017-09-07 06:00","2017","09","07","06:00","‡","5.7","","3.6","","86","","29","","13","","24.1","","96.49","","","","","","Mainly Clear"
"2017-09-07 07:00","2017","09","07","07:00","‡","8.2","","5.0","","80","","28","","12","","24.1","","96.53","","","","","","NA"
"2017-09-07 08:00","2017","09","07","08:00","‡","13.6","","6.8","","63","","30","","8","","24.1","","96.56","","","","","","NA"
"2017-09-07 09:00","2017","09","07","09:00","‡","18.0","","9.8","","59","","3","","22","","24.1","","96.61","","","","","","Cloudy"
"2017-09-07 10:00","2017","09","07","10:00","‡","20.4","","10.4","","52","","6","","19","","24.1","","96.69","","","","","","NA"
"2017-09-07 11:00","2017","09","07","11:00","‡","21.6","","9.2","","45","","6","","30","","24.1","","96.72","","","","","","NA"
"2017-09-07 12:00","2017","09","07","12:00","‡","22.2","","8.5","","41","","6","","25","","24.1","","96.74","","","","","","Mainly Clear"
"2017-09-07 13:00","2017","09","07","13:00","‡","23.0","","8.6","","39","","5","","28","","24.1","","96.79","","","","","","NA"
"2017-09-07 14:00","2017","09","07","14:00","‡","23.2","","8.8","","39","","4","","24","","24.1","","96.83","","","","","","NA"
"2017-09-07 15:00","2017","09","07","15:00","‡","22.9","","8.3","","39","","6","","25","","24.1","","96.85","","","","","","Mainly Clear"
"2017-09-07 16:00","2017","09","07","16:00","‡","22.4","","7.9","","39","","4","","25","","24.1","","96.87","","","","","","NA"
"2017-09-07 17:00","2017","09","07","17:00","‡","21.5","","8.6","","43","","6","","26","","24.1","","96.92","","","","","","NA"
"2017-09-07 18:00","2017","09","07","18:00","‡","20.1","","8.3","","46","","7","","19","","24.1","","96.93","","","","","","Clear"
"2017-09-07 19:00","2017","09","07","19:00","‡","16.9","","8.5","","57","","7","","16","","24.1","","96.99","","","","","","NA"
"2017-09-07 20:00","2017","09","07","20:00","‡","12.5","","7.7","","72","","8","","10","","24.1","","97.06","","","","","","NA"
"2017-09-07 21:00","2017","09","07","21:00","‡","10.9","","7.3","","78","","6","","14","","24.1","","97.09","","","","","","Clear"
"2017-09-07 22:00","2017","09","07","22:00","‡","9.6","","6.8","","83","","5","","13","","24.1","","97.13","","","","","","NA"
"2017-09-07 23:00","2017","09","07","23:00","‡","9.0","","6.9","","87","","6","","13","","19.3","","97.16","","","","","","NA"
"2017-09-08 00:00","2017","09","08","00:00","‡","8.4","","6.8","","89","","8","","10","","24.1","","97.19","","","","","","Clear"
"2017-09-08 01:00","2017","09","08","01:00","‡","7.6","","6.2","","91","","6","","10","","24.1","","97.21","","","","","","NA"
"2017-09-08 02:00","2017","09","08","02:00","‡","6.8","","5.6","","92","","7","","8","","24.1","","97.24","","","","","","NA"
"2017-09-08 03:00","2017","09","08","03:00","‡","6.4","","5.3","","93","","7","","10","","24.1","","97.28","","","","","","Clear"
"2017-09-08 04:00","2017","09","08","04:00","‡","6.3","","5.4","","93","","8","","13","","24.1","","97.33","","","","","","NA"
"2017-09-08 05:00","2017","09","08","05:00","‡","4.8","","4.1","","95","","6","","6","","24.1","","97.35","","","","","","NA"
"2017-09-08 06:00","2017","09","08","06:00","‡","4.9","","4.2","","95","","10","","11","","24.1","","97.38","","","","","","Clear"
"2017-09-08 07:00","2017","09","08","07:00","‡","6.2","","5.3","","94","","7","","5","","24.1","","97.43","","","","","","NA"
"2017-09-08 08:00","2017","09","08","08:00","‡","9.3","","7.5","","88","","10","","7","","24.1","","97.45","","","","","","NA"
"2017-09-08 09:00","2017","09","08","09:00","‡","13.2","","8.8","","75","","15","","8","","24.1","","97.45","","","","","","Clear"
"2017-09-08 10:00","2017","09","08","10:00","‡","18.1","","7.0","","48","","16","","22","","24.1","","97.45","","","","","","NA"
"2017-09-08 11:00","2017","09","08","11:00","‡","20.1","","6.7","","41","","18","","22","","24.1","","97.42","","","","","","NA"
"2017-09-08 12:00","2017","09","08","12:00","‡","20.8","","6.0","","38","","17","","26","","24.1","","97.39","","","","","","Clear"
"2017-09-08 13:00","2017","09","08","13:00","‡","21.3","","6.5","","38","","15","","28","","24.1","","97.33","","","","","","NA"
"2017-09-08 14:00","2017","09","08","14:00","‡","22.2","","5.0","","32","","15","","28","","24.1","","97.27","","","","","","NA"
"2017-09-08 15:00","2017","09","08","15:00","‡","23.2","","4.3","","29","","16","","24","","24.1","","97.22","","","","","","Clear"
"2017-09-08 16:00","2017","09","08","16:00","‡","23.4","","5.1","","30","","17","","19","","24.1","","97.17","","","","","","NA"
"2017-09-08 17:00","2017","09","08","17:00","‡","22.4","","5.2","","32","","15","","29","","24.1","","97.13","","","","","","NA"
"2017-09-08 18:00","2017","09","08","18:00","‡","21.3","","5.6","","36","","15","","23","","24.1","","97.11","","","","","","Clear"
"2017-09-08 19:00","2017","09","08","19:00","‡","17.9","","5.4","","43","","15","","14","","24.1","","97.12","","","","","","NA"
"2017-09-08 20:00","2017","09","08","20:00","‡","14.7","","5.4","","53","","14","","12","","24.1","","97.15","","","","","","NA"
"2017-09-08 21:00","2017","09","08","21:00","‡","12.7","","5.4","","61","","15","","9","","24.1","","97.18","","","","","","Clear"
"2017-09-08 22:00","2017","09","08","22:00","‡","12.2","","5.2","","62","","14","","12","","24.1","","97.18","","","","","","NA"
"2017-09-08 23:00","2017","09","08","23:00","‡","9.5","","4.5","","70","","12","","8","","24.1","","97.20","","","","","","NA"
"2017-09-09 00:00","2017","09","09","00:00","‡","10.2","","5.0","","70","","13","","13","","24.1","","97.17","","","","","","Clear"
"2017-09-09 01:00","2017","09","09","01:00","‡","7.7","","3.6","","75","","13","","9","","24.1","","97.14","","","","","","NA"
"2017-09-09 02:00","2017","09","09","02:00","‡","9.3","","5.3","","76","","12","","11","","24.1","","97.13","","","","","","NA"
"2017-09-09 03:00","2017","09","09","03:00","‡","6.2","","3.9","","85","","11","","9","","24.1","","97.12","","","","","","Clear"
"2017-09-09 04:00","2017","09","09","04:00","‡","5.2","","3.8","","91","","8","","9","","24.1","","97.09","","","","","","NA"
"2017-09-09 05:00","2017","09","09","05:00","‡","4.7","","3.5","","92","","8","","11","","24.1","","97.08","","","","","","NA"
"2017-09-09 06:00","2017","09","09","06:00","‡","5.4","","4.3","","93","","8","","13","","24.1","","97.06","","","","","","Mainly Clear"
"2017-09-09 07:00","2017","09","09","07:00","‡","6.9","","5.5","","91","","9","","10","","24.1","","97.05","","","","","","NA"
"2017-09-09 08:00","2017","09","09","08:00","‡","11.2","","8.6","","84","","12","","13","","24.1","","97.04","","","","","","NA"
"2017-09-09 09:00","2017","09","09","09:00","‡","14.1","","9.6","","74","","14","","12","","24.1","","97.01","","","","","","Mainly Clear"
"2017-09-09 10:00","2017","09","09","10:00","‡","17.2","","11.2","","67","","14","","14","","24.1","","97.00","","","","","","NA"
"2017-09-09 11:00","2017","09","09","11:00","‡","19.8","","12.1","","61","","14","","14","","24.1","","96.93","","","","","","NA"
"2017-09-09 12:00","2017","09","09","12:00","‡","22.6","","13.9","","58","","12","","16","","24.1","","96.85","","26","","","","Mainly Clear"
"2017-09-09 13:00","2017","09","09","13:00","‡","25.6","","14.3","","49","","17","","23","","24.1","","96.78","","29","","","","NA"
"2017-09-09 14:00","2017","09","09","14:00","‡","27.2","","14.6","","45","","16","","28","","24.1","","96.70","","31","","","","NA"
"2017-09-09 15:00","2017","09","09","15:00","‡","28.5","","15.0","","43","","16","","33","","24.1","","96.64","","32","","","","Clear"
"2017-09-09 16:00","2017","09","09","16:00","‡","29.2","","14.5","","40","","16","","29","","24.1","","96.58","","33","","","","NA"
"2017-09-09 17:00","2017","09","09","17:00","‡","28.6","","14.1","","41","","17","","27","","24.1","","96.54","","32","","","","NA"
